m1 = 3481
m2 = 3249
m1 = 3364
m1 = 3364
m2 = 2809
m1 = 3481
m1 = 3364
m2 = 3721
m2 = 2809
m1 = 3364
m1 = 3249
m1 = 3721
m2 = 3600
m1 = 3481
m1 = 3364
m1 = 3249
m2 = 3364
m2 = 3025
m2 = 2916
m1 = 3364
m2 = 4356
m2 = 3364
m2 = 2704
m1 = 3360
m2 = 3025
m1 = 3232
m2 = 3969
m2 = 3249
m2 = 2809
m1 = 3136
m2 = 4900
m2 = 3249
m2 = 2916
m1 = 3249
m1 = 3249
m2 = 3364
m2 = 3249
m2 = 2809
m1 = 3364
m1 = 3249
m2 = 5476
m2 = 3136
m2 = 2809
m1 = 3249
m1 = 3249
m2 = 3969
m2 = 3362
m2 = 2809
m1 = 3600
m1 = 3249
m2 = 5476
m2 = 3025
m1 = 3600
m1 = 3364
m2 = 3721
m1 = 3481
m1 = 3364
m2 =72900
m2 = 5041
m2 = 3240
m2 = 2916
m1 = 3481
m1 = 3364
m2 =76729
m2 = 3721
m1 = 3136
m2 =69169
m2 = 5329
m2 = 3115
m2 = 2916
m1 = 3249
m2 =60025
m2 = 3721
m2 = 3240
m2 = 2809
m1 = 3249
m2 =50625
m2 = 2809
m1 = 4489
m1 = 3025
m1 = 2916
m2 =46225
m2 =19542
m2 = 3136
m2 = 2809
m1 = 3136
m1 = 3025
m1 = 2809
m2 =73984
m2 = 3243
m2 = 2704
m1 = 2916
m1 = 2916
m2 =78400
m2 =13456
m2 = 3136
m2 = 2601
m2 =  991
m1 = 3025
m1 = 2809
m2 =73984
m2 = 3011
m2 = 2809
m1 = 2809
m1 = 2704
m2 =65536
m2 =16129
m2 = 3097
m2 = 2704
m1 = 3600
m1 = 2916
m1 = 2704
m2 =57600
m2 =13456
m2 = 5928
m2 = 2886
m2 = 2809
m1 = 3481
m1 = 3025
m1 = 2704
m2 =72361
m2 =12544
m2 = 3228
m2 = 2916
m1 = 2916
m1 = 2809
m2 =65536
m2 = 3016
m2 = 2809
m1 = 3775
m1 = 2916
m1 = 2809
m2 =73441
m2 = 5183
m1 = 2809
m2 =57600
m1 = 3136
m1 = 2809
m2 =63504
m2 =13145
m2 = 2777
m2 = 2809
m1 = 2916
m1 = 2916
m2 =61504
m2 = 3025
m2 = 2893
m2 = 2500
m1 = 3025
m1 = 2809
m1 =  784
m2 =49729
m2 = 5184
m2 = 2703
m2 = 2601
m1 = 3249
m1 = 2916
m2 =48841
m2 = 2809
m1 = 2910
m1 = 2916
m2 =51529
m2 = 2764
m2 = 2809
m1 = 4457
m1 = 3135
m1 = 2916
m2 =38809
m2 = 2801
m2 = 2601
m1 = 2909
m1 = 2916
m2 =47961
m2 =12656
m2 = 2867
m2 = 2704
m1 = 2704
m2 =47961
m2 = 2965
m2 = 2704
m1 = 3136
m1 = 2809
m2 =56644
m1 = 2916
m1 = 2809
m2 =53824
m1 = 3025
m1 = 2809
m2 =50176
m2 = 3110
m2 = 2704
m1 =18512
m1 = 2809
m1 = 2601
m2 =57121
m2 = 3019
m2 = 2809
m1 = 2916
m1 = 2809
m1 = 2125
m1 = 2601
m2 =60516
m2 = 2901
m2 = 2809
m1 = 4902
m1 = 2809
m1 = 2809
m2 =59536
m2 = 2601
m2 = 2585
m1 = 2912
m1 = 2704
m2 =56169
m2 = 2877
m2 = 2601
m1 = 2809
m1 = 2500
m2 =63504
m2 = 2500
m1 = 2704
m1 = 2601
